Rounded_Latitude,Rounded_Longitude,Month_Segment,Count
40.8357,-73.923,May-Jun,1
40.8357,-73.9213,Jan-Feb,15
40.8357,-73.9213,Mar-Apr,9
40.8357,-73.9213,May-Jun,14
40.8357,-73.9213,Nov-Dec,1
40.8357,-73.9151,Jan-Feb,1
40.8357,-73.9151,Mar-Apr,3
40.8357,-73.9151,May-Jun,1
40.8357,-73.9058,Jan-Feb,2
40.8357,-73.9058,Mar-Apr,3
40.8357,-73.902,May-Jun,1
40.8357,-73.892,Mar-Apr,1
40.8357,-73.892,May-Jun,1
40.8357,-73.8709,Jan-Feb,1
40.8357,-73.8704,Jan-Feb,1
40.8357,-73.8704,Mar-Apr,1
40.8357,-73.8704,May-Jun,2
40.8357,-73.8556,Jan-Feb,1
40.8357,-73.8513,Mar-Apr,1
40.8357,-73.8513,May-Jun,1
40.8357,-73.8368,Jan-Feb,1
40.8358,-73.9472,Jan-Feb,2
40.8358,-73.9472,May-Jun,2
40.8358,-73.9446,Mar-Apr,4
40.8358,-73.9446,May-Jun,3
40.8358,-73.9399,Jan-Feb,3
40.8358,-73.9399,Mar-Apr,1
40.8358,-73.9399,May-Jun,4
40.8358,-73.9283,Jan-Feb,1
40.8358,-73.9283,Mar-Apr,3
40.8358,-73.9235,Mar-Apr,1
40.8358,-73.9235,May-Jun,1
40.8358,-73.9189,Jan-Feb,3
40.8358,-73.9189,Mar-Apr,5
40.8358,-73.9189,May-Jun,9
40.8358,-73.9165,Mar-Apr,1
40.8358,-73.9143,Mar-Apr,4
40.8358,-73.9143,May-Jun,2
40.8358,-73.9106,Jan-Feb,11
40.8358,-73.9106,Mar-Apr,7
40.8358,-73.9106,May-Jun,8
40.8358,-73.9106,Nov-Dec,1
40.8358,-73.9044,Jan-Feb,3
40.8358,-73.9044,Mar-Apr,6
40.8358,-73.9044,May-Jun,6
40.8358,-73.9024,Jan-Feb,2
40.8358,-73.9024,Mar-Apr,1
40.8358,-73.9024,May-Jun,1
40.8358,-73.8911,May-Jun,1
40.8358,-73.8908,Jan-Feb,1
40.8358,-73.8731,May-Jun,1
40.8358,-73.8669,Jan-Feb,1
40.8358,-73.8558,May-Jun,3
40.8358,-73.8364,Jan-Feb,1
40.8358,-73.8364,Mar-Apr,1
40.8358,-73.8332,Jan-Feb,3
40.8358,-73.8332,Mar-Apr,2
40.8358,-73.8332,May-Jun,1
40.8358,-73.8288,Mar-Apr,1
40.8359,-73.9435,May-Jun,1
40.8359,-73.9287,Jan-Feb,1
40.8359,-73.9218,Jan-Feb,5
40.8359,-73.9218,Mar-Apr,6
40.8359,-73.9218,May-Jun,3
40.8359,-73.917,Jan-Feb,1
40.8359,-73.917,May-Jun,1
40.8359,-73.9029,Jan-Feb,4
40.8359,-73.9029,Mar-Apr,4
40.8359,-73.8903,Jan-Feb,1
40.8359,-73.8903,Mar-Apr,2
40.8359,-73.8903,May-Jun,6
40.8359,-73.8892,Mar-Apr,2
40.8359,-73.8865,Jan-Feb,9
40.8359,-73.8865,Mar-Apr,12
40.8359,-73.8865,May-Jun,7
40.8359,-73.8834,Mar-Apr,1
40.8359,-73.8834,May-Jun,1
40.8359,-73.8721,Jan-Feb,1
40.8359,-73.8721,Mar-Apr,1
40.8359,-73.8604,Jan-Feb,1
40.8359,-73.8477,Mar-Apr,1
40.8359,-73.8451,May-Jun,1
40.8359,-73.8191,Jan-Feb,3
40.836,-73.9416,Jan-Feb,4
40.836,-73.9416,Mar-Apr,3
40.836,-73.9416,May-Jun,3
40.836,-73.9416,Sep-Oct,1
40.836,-73.9266,Jan-Feb,4
40.836,-73.9266,Mar-Apr,5
40.836,-73.9266,May-Jun,2
40.836,-73.9243,Mar-Apr,1
40.836,-73.9243,May-Jun,3
40.836,-73.9225,Jan-Feb,1
40.836,-73.9225,Mar-Apr,1
40.836,-73.9225,May-Jun,2
40.836,-73.9148,Jan-Feb,2
40.836,-73.9148,Mar-Apr,5
40.836,-73.9148,May-Jun,2
40.836,-73.9009,Jan-Feb,5
40.836,-73.9009,May-Jun,2
40.836,-73.8838,Jan-Feb,2
40.836,-73.8838,Mar-Apr,1
40.836,-73.8821,Jan-Feb,9
40.836,-73.8821,Mar-Apr,9
40.836,-73.8821,May-Jun,5
40.836,-73.8821,Nov-Dec,1
40.836,-73.8739,Jan-Feb,4
40.836,-73.8739,Mar-Apr,1
40.836,-73.8739,May-Jun,6
40.836,-73.87,Jan-Feb,3
40.836,-73.87,Mar-Apr,5
40.836,-73.87,May-Jun,7
40.836,-73.861,Jan-Feb,33
40.836,-73.861,Mar-Apr,18
40.836,-73.861,May-Jun,20
40.836,-73.8555,May-Jun,1
40.836,-73.8551,Mar-Apr,1
40.836,-73.8521,Jan-Feb,1
40.836,-73.8521,Mar-Apr,3
40.836,-73.8521,May-Jun,4
40.836,-73.8457,Jan-Feb,1
40.836,-73.8302,Jan-Feb,2
40.836,-73.8302,Mar-Apr,1
40.836,-73.8302,May-Jun,1
40.836,-73.8284,May-Jun,1
40.8361,-73.9384,Jan-Feb,10
40.8361,-73.9384,Mar-Apr,3
40.8361,-73.9384,May-Jun,5
40.8361,-73.9372,Jan-Feb,1
40.8361,-73.9372,Mar-Apr,2
40.8361,-73.9293,Mar-Apr,1
40.8361,-73.9224,Jan-Feb,4
40.8361,-73.9224,Mar-Apr,7
40.8361,-73.9224,May-Jun,4
40.8361,-73.9199,Jan-Feb,5
40.8361,-73.9199,Mar-Apr,2
40.8361,-73.9199,May-Jun,5
40.8361,-73.9199,Sep-Oct,1
40.8361,-73.9174,Mar-Apr,2
40.8361,-73.9162,Jan-Feb,4
40.8361,-73.9162,Mar-Apr,3
40.8361,-73.9162,May-Jun,4
40.8361,-73.8944,Jan-Feb,1
40.8361,-73.8944,Mar-Apr,3
40.8361,-73.8944,May-Jun,2
40.8361,-73.8899,Jan-Feb,1
40.8361,-73.8752,Jan-Feb,2
40.8361,-73.8691,Jan-Feb,2
40.8361,-73.8547,Jan-Feb,1
40.8361,-73.8547,May-Jun,1
40.8361,-73.8501,Jan-Feb,1
40.8361,-73.8501,Mar-Apr,1
40.8361,-73.8488,May-Jun,2
40.8361,-73.847,Jan-Feb,1
40.8361,-73.8375,May-Jun,2
40.8361,-73.8355,Mar-Apr,2
40.8361,-73.8313,Mar-Apr,1
40.8362,-73.9463,Jan-Feb,9
40.8362,-73.9463,Mar-Apr,4
40.8362,-73.9463,May-Jun,7
40.8362,-73.944,Jan-Feb,1
40.8362,-73.944,May-Jun,1
40.8362,-73.9433,Jan-Feb,1
40.8362,-73.9433,Mar-Apr,4
40.8362,-73.9396,Jan-Feb,1
40.8362,-73.9396,Mar-Apr,2
40.8362,-73.9074,Jan-Feb,3
40.8362,-73.9074,Mar-Apr,2
40.8362,-73.9074,May-Jun,2
40.8362,-73.9042,Mar-Apr,1
40.8362,-73.8914,May-Jun,1
40.8362,-73.8873,Jan-Feb,10
40.8362,-73.8873,Mar-Apr,5
40.8362,-73.8873,May-Jun,3
40.8362,-73.8873,Nov-Dec,1
40.8362,-73.8842,Jan-Feb,1
40.8362,-73.8542,Mar-Apr,3
40.8362,-73.8542,May-Jun,1
40.8362,-73.8537,Jan-Feb,2
40.8362,-73.8537,Mar-Apr,2
40.8362,-73.8537,May-Jun,9
40.8362,-73.8537,Nov-Dec,3
40.8363,-73.9486,Jan-Feb,8
40.8363,-73.9486,Mar-Apr,5
40.8363,-73.9275,Jan-Feb,8
40.8363,-73.9275,Mar-Apr,5
40.8363,-73.9275,May-Jun,8
40.8363,-73.9275,Nov-Dec,2
40.8363,-73.9252,Jan-Feb,2
40.8363,-73.9252,Mar-Apr,3
40.8363,-73.9179,Jan-Feb,5
40.8363,-73.9179,Mar-Apr,1
40.8363,-73.9179,May-Jun,3
40.8363,-73.9113,Jan-Feb,13
40.8363,-73.9113,Mar-Apr,18
40.8363,-73.9113,May-Jun,7
40.8363,-73.9113,Sep-Oct,1
40.8363,-73.9048,Jan-Feb,2
40.8363,-73.9048,May-Jun,1
40.8363,-73.9016,Jan-Feb,1
40.8363,-73.9016,May-Jun,1
40.8363,-73.8884,Jan-Feb,6
40.8363,-73.8884,Mar-Apr,6
40.8363,-73.8884,May-Jun,6
40.8363,-73.8847,Jan-Feb,12
40.8363,-73.8847,Mar-Apr,17
40.8363,-73.8847,May-Jun,20
40.8363,-73.8847,Nov-Dec,1
40.8363,-73.8596,Jan-Feb,1
40.8363,-73.8596,Mar-Apr,3
40.8363,-73.8596,May-Jun,4
40.8363,-73.8532,Jan-Feb,1
40.8363,-73.8532,May-Jun,1
40.8363,-73.8527,Jan-Feb,2
40.8363,-73.8527,Mar-Apr,1
40.8363,-73.8522,May-Jun,1
40.8363,-73.8504,Jan-Feb,1
40.8363,-73.8459,Mar-Apr,1
40.8363,-73.8433,May-Jun,3
40.8363,-73.8238,Mar-Apr,1
40.8363,-73.8238,Nov-Dec,2
40.8363,-73.8202,Mar-Apr,1
40.8363,-73.8198,Jan-Feb,1
40.8364,-73.9485,Jan-Feb,1
40.8364,-73.9224,Jan-Feb,2
40.8364,-73.9224,Mar-Apr,1
40.8364,-73.9224,May-Jun,5
40.8364,-73.9209,Mar-Apr,3
40.8364,-73.9209,May-Jun,1
40.8364,-73.9184,Mar-Apr,2
40.8364,-73.9159,Jan-Feb,7
40.8364,-73.9159,Mar-Apr,3
40.8364,-73.9159,May-Jun,5
40.8364,-73.8702,Mar-Apr,1
40.8364,-73.8702,May-Jun,1
40.8364,-73.8691,Mar-Apr,1
40.8364,-73.8682,Jan-Feb,1
40.8364,-73.8682,Mar-Apr,1
40.8364,-73.8671,Mar-Apr,2
40.8364,-73.8671,May-Jun,1
40.8364,-73.8662,Jan-Feb,4
40.8364,-73.8662,Mar-Apr,8
40.8364,-73.8662,May-Jun,7
40.8364,-73.8515,May-Jun,2
40.8364,-73.8498,Mar-Apr,1
40.8364,-73.8347,May-Jun,1
40.8364,-73.8293,Jan-Feb,1
40.8364,-73.8293,Mar-Apr,2
40.8364,-73.8194,Jan-Feb,1
40.8364,-73.8176,Mar-Apr,1
40.8365,-73.94,Jan-Feb,2
40.8365,-73.94,Mar-Apr,2
40.8365,-73.94,May-Jun,2
40.8365,-73.937,Jan-Feb,1
40.8365,-73.937,Mar-Apr,1
40.8365,-73.937,May-Jun,1
40.8365,-73.9256,Jan-Feb,1
40.8365,-73.9233,Mar-Apr,6
40.8365,-73.9233,May-Jun,1
40.8365,-73.9233,Sep-Oct,1
40.8365,-73.9053,Jan-Feb,6
40.8365,-73.9053,May-Jun,2
40.8365,-73.8977,Jan-Feb,1
40.8365,-73.8977,Mar-Apr,5
40.8365,-73.8977,May-Jun,9
40.8365,-73.8977,Nov-Dec,1
40.8365,-73.8934,Mar-Apr,1
40.8365,-73.8934,May-Jun,2
40.8365,-73.8902,May-Jun,1
40.8365,-73.8851,Jan-Feb,1
40.8365,-73.8851,Mar-Apr,1
40.8365,-73.8851,May-Jun,2
40.8365,-73.87,Jan-Feb,2
40.8365,-73.87,Mar-Apr,1
40.8365,-73.8653,Jan-Feb,3
40.8365,-73.8653,Mar-Apr,2
40.8365,-73.8653,May-Jun,2
40.8365,-73.8653,Nov-Dec,1
40.8365,-73.847,Jan-Feb,2
40.8365,-73.847,May-Jun,1
40.8365,-73.8444,May-Jun,1
40.8366,-73.9431,Mar-Apr,1
40.8366,-73.9413,Jan-Feb,7
40.8366,-73.9413,Mar-Apr,12
40.8366,-73.9413,May-Jun,6
40.8366,-73.9413,Nov-Dec,1
40.8366,-73.9413,Sep-Oct,1
40.8366,-73.9393,Jan-Feb,1
40.8366,-73.9393,Mar-Apr,2
40.8366,-73.9393,May-Jun,2
40.8366,-73.9261,Jan-Feb,1
40.8366,-73.9223,May-Jun,2
40.8366,-73.9222,Mar-Apr,1
40.8366,-73.9189,Jan-Feb,3
40.8366,-73.9189,Mar-Apr,3
40.8366,-73.9189,May-Jun,1
40.8366,-73.9143,Jan-Feb,4
40.8366,-73.9143,Mar-Apr,2
40.8366,-73.9143,May-Jun,4
40.8366,-73.9121,Jan-Feb,12
40.8366,-73.9121,Mar-Apr,7
40.8366,-73.9121,May-Jun,13
40.8366,-73.9121,Nov-Dec,2
40.8366,-73.9024,Jan-Feb,4
40.8366,-73.9024,Mar-Apr,1
40.8366,-73.9024,May-Jun,2
40.8366,-73.8924,Mar-Apr,3
40.8366,-73.8891,Jan-Feb,3
40.8366,-73.8891,Mar-Apr,10
40.8366,-73.8891,May-Jun,4
40.8366,-73.8891,Nov-Dec,1
40.8366,-73.8855,May-Jun,2
40.8366,-73.885,Jan-Feb,2
40.8366,-73.8713,Jan-Feb,1
40.8366,-73.8713,Mar-Apr,1
40.8366,-73.8713,May-Jun,1
40.8366,-73.8643,Jan-Feb,3
40.8366,-73.8643,Mar-Apr,2
40.8366,-73.8643,May-Jun,3
40.8366,-73.8623,Jan-Feb,5
40.8366,-73.8623,Mar-Apr,3
40.8366,-73.8623,May-Jun,3
40.8366,-73.8338,Jan-Feb,2
40.8366,-73.8338,Mar-Apr,2
40.8366,-73.8213,Jan-Feb,2
40.8366,-73.8213,Mar-Apr,1
40.8366,-73.819,May-Jun,1
40.8367,-73.9444,Jan-Feb,2
40.8367,-73.9444,Mar-Apr,2
40.8367,-73.9444,May-Jun,2
40.8367,-73.9238,Jan-Feb,6
40.8367,-73.9238,Mar-Apr,4
40.8367,-73.9238,May-Jun,6
40.8367,-73.9238,Nov-Dec,2
40.8367,-73.9156,Jan-Feb,5
40.8367,-73.9156,May-Jun,5
40.8367,-73.9008,Mar-Apr,1
40.8367,-73.891,Mar-Apr,1
40.8367,-73.891,May-Jun,1
40.8367,-73.8753,Jan-Feb,1
40.8367,-73.8695,Jan-Feb,3
40.8367,-73.8691,Jan-Feb,1
40.8367,-73.8686,Jan-Feb,1
40.8367,-73.8686,May-Jun,1
40.8367,-73.8682,Jan-Feb,1
40.8367,-73.8677,Mar-Apr,1
40.8367,-73.8634,Jan-Feb,4
40.8367,-73.8634,Mar-Apr,5
40.8367,-73.8634,May-Jun,1
40.8367,-73.8523,Mar-Apr,2
40.8367,-73.8523,May-Jun,2
40.8367,-73.8454,Mar-Apr,1
40.8367,-73.8405,Jan-Feb,6
40.8367,-73.8405,Jul-Aug,1
40.8367,-73.8405,Mar-Apr,2
40.8367,-73.8405,May-Jun,3
40.8367,-73.8405,Sep-Oct,1
40.8368,-73.9437,Jan-Feb,2
40.8368,-73.9437,Mar-Apr,5
40.8368,-73.9437,May-Jun,2
40.8368,-73.9397,May-Jun,1
40.8368,-73.9379,Jan-Feb,4
40.8368,-73.9379,Mar-Apr,2
40.8368,-73.9379,May-Jun,4
40.8368,-73.9379,Nov-Dec,1
40.8368,-73.9266,May-Jun,1
40.8368,-73.9213,Jan-Feb,5
40.8368,-73.9213,May-Jun,2
40.8368,-73.9195,Jan-Feb,3
40.8368,-73.9195,Mar-Apr,11
40.8368,-73.9195,May-Jun,1
40.8368,-73.9181,Jan-Feb,1
40.8368,-73.9181,Mar-Apr,1
40.8368,-73.9181,May-Jun,1
40.8368,-73.9169,Jan-Feb,1
40.8368,-73.9169,Mar-Apr,5
40.8368,-73.9169,May-Jun,4
40.8368,-73.886,Jan-Feb,2
40.8368,-73.886,Mar-Apr,1
40.8368,-73.8601,Jan-Feb,2
40.8368,-73.8601,Mar-Apr,4
40.8368,-73.8601,May-Jun,10
40.8368,-73.8553,Jan-Feb,1
40.8368,-73.8553,Mar-Apr,2
40.8368,-73.8553,May-Jun,3
40.8368,-73.848,May-Jun,1
40.8368,-73.8467,Jan-Feb,10
40.8368,-73.8467,Mar-Apr,1
40.8368,-73.8467,May-Jun,2
40.8368,-73.8467,Sep-Oct,1
40.8368,-73.8302,May-Jun,1
40.8369,-73.9458,Mar-Apr,4
40.8369,-73.9458,May-Jun,4
40.8369,-73.9428,Mar-Apr,1
40.8369,-73.9428,May-Jun,1
40.8369,-73.9428,Nov-Dec,1
40.8369,-73.9401,Jan-Feb,1
40.8369,-73.9401,Mar-Apr,3
40.8369,-73.9401,May-Jun,2
40.8369,-73.9391,Jan-Feb,3
40.8369,-73.9391,Mar-Apr,4
40.8369,-73.9391,May-Jun,1
40.8369,-73.9284,Jan-Feb,7
40.8369,-73.9284,Mar-Apr,10
40.8369,-73.9284,May-Jun,11
40.8369,-73.9271,Jan-Feb,1
40.8369,-73.9271,Mar-Apr,1
40.8369,-73.9271,May-Jun,2
40.8369,-73.9153,Mar-Apr,1
40.8369,-73.9153,May-Jun,1
40.8369,-73.913,Jan-Feb,2
40.8369,-73.913,May-Jun,2
40.8369,-73.9094,Jan-Feb,1
40.8369,-73.9037,Jan-Feb,14
40.8369,-73.9037,Mar-Apr,14
40.8369,-73.9037,May-Jun,12
40.8369,-73.8906,Mar-Apr,3
40.8369,-73.8906,May-Jun,1
40.8369,-73.8864,Jan-Feb,2
40.8369,-73.8864,Mar-Apr,5
40.8369,-73.8864,May-Jun,4
40.8369,-73.8828,Jan-Feb,2
40.8369,-73.8828,Mar-Apr,2
40.8369,-73.8828,May-Jun,2
40.8369,-73.8607,Jan-Feb,3
40.8369,-73.8607,Mar-Apr,5
40.8369,-73.8607,May-Jun,6
40.8369,-73.8445,Jan-Feb,2
40.8369,-73.8445,May-Jun,1
40.8369,-73.837,Jan-Feb,4
40.8369,-73.837,Mar-Apr,2
40.8369,-73.837,May-Jun,1
40.8369,-73.828,Jan-Feb,1
40.8369,-73.828,Mar-Apr,1
40.837,-73.92,May-Jun,2
40.837,-73.9096,Mar-Apr,1
40.837,-73.8575,Jan-Feb,8
40.837,-73.8575,Mar-Apr,6
40.837,-73.8575,May-Jun,4
40.837,-73.8534,Mar-Apr,1
40.837,-73.8534,May-Jun,1
40.837,-73.8523,Mar-Apr,1
40.837,-73.8325,Jan-Feb,1
40.837,-73.8325,Mar-Apr,1
40.837,-73.826,Mar-Apr,1
40.8371,-73.9205,Jan-Feb,2
40.8371,-73.9205,Mar-Apr,3
40.8371,-73.9205,May-Jun,1
40.8371,-73.9205,Nov-Dec,2
40.8371,-73.9137,Mar-Apr,1
40.8371,-73.9137,May-Jun,1
40.8371,-73.9096,Jan-Feb,6
40.8371,-73.9096,May-Jun,5
40.8371,-73.9086,Jan-Feb,3
40.8371,-73.9086,Mar-Apr,2
40.8371,-73.9086,May-Jun,2
40.8371,-73.9079,Jan-Feb,2
40.8371,-73.9079,Mar-Apr,2
40.8371,-73.9079,May-Jun,5
40.8371,-73.9003,Jan-Feb,1
40.8371,-73.9003,Mar-Apr,2
40.8371,-73.9003,May-Jun,4
40.8371,-73.8868,Mar-Apr,2
40.8371,-73.8672,Jan-Feb,1
40.8371,-73.8672,Mar-Apr,1
40.8371,-73.8672,May-Jun,4
40.8371,-73.8672,Nov-Dec,1
40.8371,-73.8614,Jan-Feb,4
40.8371,-73.8614,Mar-Apr,1
40.8371,-73.8614,May-Jun,2
40.8371,-73.8516,Jan-Feb,1
40.8371,-73.8516,Mar-Apr,1
40.8371,-73.8516,May-Jun,2
40.8371,-73.8471,Mar-Apr,2
40.8371,-73.8471,May-Jun,1
40.8371,-73.8361,Jan-Feb,3
40.8371,-73.8342,Jan-Feb,2
40.8371,-73.8342,Mar-Apr,3
40.8371,-73.8309,Mar-Apr,1
40.8371,-73.8196,Jan-Feb,1
40.8371,-73.8196,Mar-Apr,1
40.8372,-73.9426,Jan-Feb,2
40.8372,-73.9388,Mar-Apr,1
40.8372,-73.9388,May-Jun,1
40.8372,-73.9367,Jan-Feb,2
40.8372,-73.9367,Mar-Apr,2
40.8372,-73.9367,May-Jun,4
40.8372,-73.9223,Jan-Feb,2
40.8372,-73.9223,Mar-Apr,4
40.8372,-73.9223,May-Jun,2
40.8372,-73.9193,Jan-Feb,1
40.8372,-73.9193,Mar-Apr,1
40.8372,-73.9178,Jan-Feb,2
40.8372,-73.9178,Mar-Apr,1
40.8372,-73.9178,May-Jun,3
40.8372,-73.915,Jan-Feb,4
40.8372,-73.915,Mar-Apr,4
40.8372,-73.915,May-Jun,3
40.8372,-73.902,Jan-Feb,1
40.8372,-73.902,Mar-Apr,2
40.8372,-73.8873,Jan-Feb,3
40.8372,-73.8873,Mar-Apr,2
40.8372,-73.8873,May-Jun,1
40.8372,-73.8715,Jan-Feb,4
40.8372,-73.8715,Mar-Apr,3
40.8372,-73.8715,May-Jun,3
40.8372,-73.8462,Jan-Feb,1
40.8372,-73.8462,Mar-Apr,2
40.8372,-73.8462,May-Jun,4
40.8372,-73.8291,Mar-Apr,1
40.8372,-73.8291,May-Jun,1
40.8372,-73.8253,May-Jun,1
40.8372,-73.8183,Mar-Apr,2
40.8372,-73.8183,May-Jun,1
40.8373,-73.94,Mar-Apr,1
40.8373,-73.94,May-Jun,1
40.8373,-73.9274,Jan-Feb,2
40.8373,-73.9274,May-Jun,2
40.8373,-73.9244,Jan-Feb,2
40.8373,-73.9244,Mar-Apr,6
40.8373,-73.9244,May-Jun,11
40.8373,-73.9244,Nov-Dec,2
40.8373,-73.9233,May-Jun,1
40.8373,-73.9205,Mar-Apr,1
40.8373,-73.9205,Sep-Oct,1
40.8373,-73.9164,Jan-Feb,9
40.8373,-73.9164,Mar-Apr,6
40.8373,-73.9164,May-Jun,11
40.8373,-73.9164,Nov-Dec,1
40.8373,-73.9143,Jan-Feb,2
40.8373,-73.9143,Mar-Apr,2
40.8373,-73.9143,May-Jun,4
40.8373,-73.9101,Jan-Feb,5
40.8373,-73.9101,Mar-Apr,11
40.8373,-73.9101,May-Jun,8
40.8373,-73.9078,Jan-Feb,5
40.8373,-73.9078,Mar-Apr,6
40.8373,-73.9078,May-Jun,1
40.8373,-73.9078,Sep-Oct,1
40.8373,-73.8879,Jan-Feb,3
40.8373,-73.8879,Mar-Apr,2
40.8373,-73.8879,May-Jun,1
40.8373,-73.87,Jan-Feb,1
40.8373,-73.8691,Jan-Feb,2
40.8373,-73.8691,Mar-Apr,4
40.8373,-73.8454,May-Jun,4
40.8373,-73.8316,Mar-Apr,1
40.8374,-73.9442,Jan-Feb,3
40.8374,-73.9442,Mar-Apr,1
40.8374,-73.9442,May-Jun,4
40.8374,-73.9442,Nov-Dec,1
40.8374,-73.9411,Jan-Feb,10
40.8374,-73.9411,Mar-Apr,4
40.8374,-73.9411,May-Jun,3
40.8374,-73.9204,Mar-Apr,1
40.8374,-73.9204,May-Jun,3
40.8374,-73.9185,Jan-Feb,2
40.8374,-73.9185,Mar-Apr,1
40.8374,-73.9185,Nov-Dec,1
40.8374,-73.9067,Jan-Feb,31
40.8374,-73.9067,Jul-Aug,1
40.8374,-73.9067,Mar-Apr,30
40.8374,-73.9067,May-Jun,28
40.8374,-73.9067,Nov-Dec,2
40.8374,-73.9027,Jan-Feb,2
40.8374,-73.9027,Mar-Apr,2
40.8374,-73.9027,May-Jun,3
40.8374,-73.8878,Jan-Feb,12
40.8374,-73.8878,Mar-Apr,10
40.8374,-73.8878,May-Jun,12
40.8374,-73.8682,Jan-Feb,1
40.8374,-73.8682,Mar-Apr,2
40.8374,-73.8682,May-Jun,2
40.8374,-73.8682,Nov-Dec,1
40.8374,-73.8605,Jan-Feb,2
40.8374,-73.8524,Mar-Apr,1
40.8374,-73.8476,Jan-Feb,1
40.8374,-73.8355,Jan-Feb,1
40.8374,-73.8355,May-Jun,1
40.8374,-73.8311,May-Jun,1
40.8375,-73.9433,Jan-Feb,5
40.8375,-73.9433,Mar-Apr,3
40.8375,-73.9433,May-Jun,10
40.8375,-73.9424,Jan-Feb,3
40.8375,-73.9424,Mar-Apr,1
40.8375,-73.9424,May-Jun,2
40.8375,-73.9394,Jan-Feb,4
40.8375,-73.9394,Mar-Apr,1
40.8375,-73.9365,Mar-Apr,2
40.8375,-73.9365,May-Jun,1
40.8375,-73.9255,Jan-Feb,6
40.8375,-73.9255,Mar-Apr,6
40.8375,-73.9255,May-Jun,6
40.8375,-73.9148,Jan-Feb,2
40.8375,-73.9148,Mar-Apr,1
40.8375,-73.9148,Nov-Dec,1
40.8375,-73.9106,Jan-Feb,6
40.8375,-73.9106,Mar-Apr,4
40.8375,-73.9106,May-Jun,6
40.8375,-73.8807,Jan-Feb,2
40.8375,-73.8807,May-Jun,1
40.8375,-73.8673,Mar-Apr,4
40.8375,-73.8668,Jan-Feb,2
40.8375,-73.8668,May-Jun,4
40.8375,-73.855,Jan-Feb,7
40.8375,-73.855,Mar-Apr,3
40.8375,-73.855,May-Jun,3
40.8375,-73.8485,Jan-Feb,6
40.8376,-73.947,Mar-Apr,3
40.8376,-73.9455,Jan-Feb,1
40.8376,-73.9455,Mar-Apr,4
40.8376,-73.9455,May-Jun,3
40.8376,-73.9386,Jan-Feb,1
40.8376,-73.9386,Mar-Apr,3
40.8376,-73.9386,May-Jun,3
40.8376,-73.9375,Jan-Feb,2
40.8376,-73.9375,Mar-Apr,3
40.8376,-73.9375,May-Jun,3
40.8376,-73.9375,Nov-Dec,1
40.8376,-73.92,May-Jun,1
40.8376,-73.9033,Jan-Feb,2
40.8376,-73.9033,May-Jun,3
40.8376,-73.8894,Jan-Feb,5
40.8376,-73.8894,Mar-Apr,2
40.8376,-73.8894,May-Jun,2
40.8376,-73.8664,Mar-Apr,1
40.8376,-73.8664,May-Jun,1
40.8376,-73.8659,Jan-Feb,1
40.8376,-73.8659,Mar-Apr,1
40.8376,-73.8545,Jan-Feb,1
40.8376,-73.8545,Mar-Apr,2
40.8376,-73.8545,May-Jun,1
40.8376,-73.854,Mar-Apr,2
40.8376,-73.8479,Mar-Apr,1
40.8376,-73.8457,Mar-Apr,1
40.8376,-73.8457,May-Jun,2
40.8376,-73.8419,Mar-Apr,1
40.8377,-73.94,Mar-Apr,1
40.8377,-73.94,May-Jun,1
40.8377,-73.9276,Jan-Feb,1
40.8377,-73.9276,Mar-Apr,1
40.8377,-73.9276,May-Jun,2
40.8377,-73.9267,Jan-Feb,2
40.8377,-73.9267,Mar-Apr,4
40.8377,-73.9267,May-Jun,3
40.8377,-73.9233,Jan-Feb,4
40.8377,-73.9233,Mar-Apr,1
40.8377,-73.9207,Jan-Feb,1
40.8377,-73.9207,May-Jun,3
40.8377,-73.9174,Jan-Feb,1
40.8377,-73.9132,Jan-Feb,1
40.8377,-73.9132,Mar-Apr,4
40.8377,-73.911,Mar-Apr,1
40.8377,-73.911,May-Jun,2
40.8377,-73.9091,Jan-Feb,3
40.8377,-73.9091,Mar-Apr,6
40.8377,-73.9091,May-Jun,6
40.8377,-73.9016,Jan-Feb,1
40.8377,-73.9016,Mar-Apr,3
40.8377,-73.9016,May-Jun,3
40.8377,-73.9,Jan-Feb,1
40.8377,-73.9,Mar-Apr,2
40.8377,-73.9,May-Jun,2
40.8377,-73.8865,May-Jun,2
40.8377,-73.865,Mar-Apr,2
40.8377,-73.8535,Jan-Feb,1
40.8377,-73.8535,Mar-Apr,2
40.8377,-73.8535,May-Jun,1
40.8377,-73.8494,Jan-Feb,3
40.8377,-73.8494,Mar-Apr,1
40.8377,-73.8456,May-Jun,1
40.8377,-73.8324,Jan-Feb,1
40.8377,-73.8274,Mar-Apr,2
40.8378,-73.9468,Mar-Apr,2
40.8378,-73.9468,May-Jun,1
40.8378,-73.944,Jan-Feb,1
40.8378,-73.9421,Jan-Feb,1
40.8378,-73.9421,Mar-Apr,1
40.8378,-73.9421,May-Jun,1
40.8378,-73.9196,Jan-Feb,51
40.8378,-73.9196,Jul-Aug,2
40.8378,-73.9196,Mar-Apr,59
40.8378,-73.9196,May-Jun,63
40.8378,-73.9196,Nov-Dec,3
40.8378,-73.9196,Sep-Oct,3
40.8378,-73.9195,Jan-Feb,7
40.8378,-73.9195,Mar-Apr,9
40.8378,-73.9195,May-Jun,8
40.8378,-73.9145,Jan-Feb,7
40.8378,-73.9145,Mar-Apr,2
